Date,TIME,YYYY,MM,DD,HH,MIN,DOW,SEVERITY,ACCIDENT_T,ACCIDENT_D,VEHICLES,CASUALTIES,PEDESTRIAN,CYCLES,MCYCLES,CHILDREN,OAPS,RENDER,Location 1
11/01/2011 12:00:00 AM,08:00,2011,11,1,8,0,1,Slight Injury,NT,Nose to Tail Collision,2,1,0,1,0,0,0,CYC,"(51.429631000000001, -2.5397848999999999)"
10/26/2011 12:00:00 AM,18:00,2011,10,26,18,0,2,Slight Injury,J1,Turning movement from major road,2,1,0,1,0,0,0,CYC,"(51.485661999999998, -2.5858553999999998)"
10/27/2011 12:00:00 AM,20:24,2011,10,27,20,24,3,Slight Injury,J,Turning movement with unidentified Priority,2,1,0,0,0,0,0,CARS,"(51.470149999999997, -2.5640181000000002)"
10/31/2011 12:00:00 AM,13:30,2011,10,31,13,30,0,Slight Injury,NT,Nose to Tail Collision,2,1,0,0,1,0,0,MCYC,"(51.460624000000003, -2.5741489999999998)"
11/01/2011 12:00:00 AM,08:30,2011,11,1,8,30,1,Slight Injury,NT,Nose to Tail Collision,2,1,0,0,0,0,0,CARS,"(51.461615000000002, -2.6162215)"
11/01/2011 12:00:00 AM,16:50,2011,11,1,16,50,1,Slight Injury,J2,Turning movement from minor road,2,1,0,1,0,0,0,CYC,"(51.457528000000003, -2.6084806)"
11/02/2011 12:00:00 AM,19:04,2011,11,2,19,4,2,Slight Injury,J1,Turning movement from major road,2,1,0,0,0,0,0,CARS,"(51.488734000000001, -2.6733630000000002)"
10/24/2011 12:00:00 AM,11:15,2011,10,24,11,15,0,Slight Injury,J1,Turning movement from major road,2,1,0,1,0,0,0,CYC,"(51.461345999999999, -2.6039251999999999)"
10/27/2011 12:00:00 AM,12:04,2011,10,27,12,4,3,Slight Injury,PV,Public Service Vehicle Passenger Injury - No Collision,1,2,0,0,0,0,1,CARS,"(51.440973, -2.6000738000000001)"
10/24/2011 12:00:00 AM,07:40,2011,10,24,7,40,0,Serious Injury,NONE,Other,2,10,0,0,0,0,0,CARS,"(51.475321000000001, -2.5429447999999999)"
10/27/2011 12:00:00 AM,12:45,2011,10,27,12,45,3,Slight Injury,A,Adult Pedestrian Injury,1,1,1,0,0,0,0,A,"(51.492972000000002, -2.5839181999999998)"
08/02/2011 12:00:00 AM,16:53,2011,8,2,16,53,1,Slight Injury,J,Turning movement with unidentified Priority,2,2,0,0,0,0,0,CARS,"(51.473846000000002, -2.5563463)"
10/29/2011 12:00:00 AM,18:45,2011,10,29,18,45,5,Slight Injury,NT,Nose to Tail Collision,3,2,0,0,1,0,0,MCYC,"(51.456701000000002, -2.5801590999999999)"
06/19/2011 12:00:00 AM,16:00,2011,6,19,16,0,6,Slight Injury,LC,Loss Of Control,1,2,0,0,1,0,0,MCYC,"(51.404001999999998, -2.5924877999999998)"
10/26/2011 12:00:00 AM,08:55,2011,10,26,8,55,2,Slight Injury,J1,Turning movement from major road,2,1,0,0,1,0,0,MCYC,"(51.457877000000003, -2.5639818999999999)"
10/19/2011 12:00:00 AM,07:10,2011,10,19,7,10,2,Slight Injury,J2,Turning movement from minor road,2,1,0,1,0,0,0,CYC,"(51.460194000000001, -2.5177201)"
10/21/2011 12:00:00 AM,12:25,2011,10,21,12,25,4,Slight Injury,E,Elderly Pedestrian Injury,1,1,1,0,0,0,1,E,"(51.493791999999999, -2.6187296)"
10/27/2011 12:00:00 AM,14:31,2011,10,27,14,31,3,Slight Injury,LC,Loss Of Control,1,1,0,0,0,0,0,CARS,"(51.457684999999998, -2.5514432)"
11/22/2011 12:00:00 AM,16:30,2011,11,22,16,30,1,Serious Injury,J1,Turning movement from major road,2,1,0,1,0,0,0,CYC,"(51.485652999999999, -2.5858553)"
11/20/2011 12:00:00 AM,16:25,2011,11,20,16,25,6,Slight Injury,J2,Turning movement from minor road,2,5,0,0,0,0,0,CARS,"(51.498199, -2.5871110000000002)"
11/29/2011 12:00:00 AM,08:40,2011,11,29,8,40,1,Slight Injury,O,Overtaking,2,1,0,1,0,0,0,CYC,"(51.450522999999997, -2.5542061999999999)"
10/26/2011 12:00:00 AM,20:36,2011,10,26,20,36,2,Slight Injury,NONE,Other,2,1,0,1,0,0,0,CYC,"(51.46631, -2.6038899999999998)"
10/29/2011 12:00:00 AM,07:08,2011,10,29,7,8,5,Slight Injury,A,Adult Pedestrian Injury,1,2,2,0,0,0,0,A,"(51.464252000000002, -2.5896404999999998)"
11/18/2011 12:00:00 AM,22:14,2011,11,18,22,14,4,Slight Injury,A,Adult Pedestrian Injury,1,1,1,0,0,0,0,A,"(51.446148999999998, -2.6077968)"
11/30/2011 12:00:00 AM,11:22,2011,11,30,11,22,2,Slight Injury,NONE,Other,2,1,0,1,0,0,0,CYC,"(51.492409000000002, -2.6011237)"
11/29/2011 12:00:00 AM,10:45,2011,11,29,10,45,1,Serious Injury,NONE,Other,2,1,0,1,0,0,0,CYC,"(51.468249, -2.5666867)"
11/18/2011 12:00:00 AM,00:30,2011,11,18,0,30,4,Slight Injury,HO,Head On Collision,3,1,0,0,0,0,0,CARS,"(51.462338000000003, -2.5692045000000001)"
11/23/2011 12:00:00 AM,07:55,2011,11,23,7,55,2,Slight Injury,J1,Turning movement from major road,3,1,0,2,0,0,0,CYC,"(51.473503999999998, -2.5489847999999999)"
11/24/2011 12:00:00 AM,08:10,2011,11,24,8,10,3,Slight Injury,J1,Turning movement from major road,2,1,0,1,0,0,0,CYC,"(51.473503000000001, -2.5489991999999999)"
11/29/2011 12:00:00 AM,15:40,2011,11,29,15,40,1,Slight Injury,A,Adult Pedestrian Injury,1,1,1,0,0,0,0,A,"(51.483320999999997, -2.5531638000000001)"
10/28/2011 12:00:00 AM,11:22,2011,10,28,11,22,4,Slight Injury,E,Elderly Pedestrian Injury,1,1,1,0,0,0,1,E,"(51.435093000000002, -2.5674415000000002)"
09/14/2011 12:00:00 AM,17:36,2011,9,14,17,36,2,Slight Injury,NONE,Other,2,1,0,0,0,0,0,CARS,"(51.456685, -2.5869523000000001)"
09/15/2011 12:00:00 AM,09:30,2011,9,15,9,30,3,Slight Injury,NT,Nose to Tail Collision,3,1,0,0,0,0,0,CARS,"(51.436984000000002, -2.6047690999999999)"
09/12/2011 12:00:00 AM,08:25,2011,9,12,8,25,0,Slight Injury,LC,Loss Of Control,2,1,0,0,0,0,0,CARS,"(51.446165999999998, -2.6182869000000002)"
09/16/2011 12:00:00 AM,20:00,2011,9,16,20,0,4,Slight Injury,O,Overtaking,2,1,0,1,0,0,0,CYC,"(51.448683000000003, -2.5904471999999998)"
09/11/2011 12:00:00 AM,14:30,2011,9,11,14,30,6,Slight Injury,A,Adult Pedestrian Injury,1,1,1,0,0,0,0,A,"(51.447324000000002, -2.5907461999999999)"
09/13/2011 12:00:00 AM,12:40,2011,9,13,12,40,1,Fatal Injury,E,Elderly Pedestrian Injury,1,1,1,0,0,0,1,E,"(51.451374000000001, -2.6230055999999999)"
09/12/2011 12:00:00 AM,08:00,2011,9,12,8,0,0,Serious Injury,J2,Turning movement from minor road,2,1,0,1,0,0,0,CYC,"(51.492579999999997, -2.5760198000000001)"
08/28/2011 12:00:00 AM,00:30,2011,8,28,0,30,6,Slight Injury,NT,Nose to Tail Collision,2,2,0,0,0,0,0,CARS,"(51.446108000000002, -2.5911621999999999)"
09/14/2011 12:00:00 AM,09:00,2011,9,14,9,0,2,Slight Injury,J1,Turning movement from major road,2,1,0,0,0,0,1,CARS,"(51.505012000000001, -2.6103665999999999)"
09/12/2011 12:00:00 AM,17:59,2011,9,12,17,59,0,Slight Injury,C,Child Pedestrian Injury,1,1,1,0,0,1,0,C,"(51.498199999999997, -2.5758602000000002)"
09/12/2011 12:00:00 AM,08:18,2011,9,12,8,18,0,Slight Injury,J1,Turning movement from major road,2,1,0,0,0,0,0,CARS,"(51.541162, -2.6736610000000001)"
09/10/2011 12:00:00 AM,15:11,2011,9,10,15,11,5,Slight Injury,NONE,Other,3,1,0,0,0,0,0,CARS,"(51.470605999999997, -2.5829702000000001)"
09/21/2011 12:00:00 AM,09:45,2011,9,21,9,45,2,Serious Injury,J1,Turning movement from major road,2,1,0,1,0,0,0,CYC,"(51.466161, -2.5906872000000001)"
09/18/2011 12:00:00 AM,21:30,2011,9,18,21,30,6,Slight Injury,A,Adult Pedestrian Injury,1,1,1,0,0,0,0,A,"(51.477882000000001, -2.5353724)"
09/16/2011 12:00:00 AM,12:11,2011,9,16,12,11,4,Slight Injury,J2,Turning movement from minor road,2,2,0,0,0,0,0,CARS,"(51.468868999999998, -2.5497497)"
09/15/2011 12:00:00 AM,09:10,2011,9,15,9,10,3,Slight Injury,J,Turning movement with unidentified Priority,3,2,0,0,0,0,0,CARS,"(51.456246, -2.5703520000000002)"
09/16/2011 12:00:00 AM,21:25,2011,9,16,21,25,4,Slight Injury,NONE,Other,2,2,0,0,0,0,0,CARS,"(51.515248999999997, -2.6937568000000001)"
09/02/2011 12:00:00 AM,19:20,2011,9,2,19,20,4,Slight Injury,HO,Head On Collision,2,2,0,0,0,0,0,CARS,"(51.509971, -2.6146403999999999)"
09/13/2011 12:00:00 AM,11:50,2011,9,13,11,50,1,Slight Injury,J2,Turning movement from minor road,2,2,0,0,0,0,1,CARS,"(51.451107, -2.5523856999999999)"
09/16/2011 12:00:00 AM,13:32,2011,9,16,13,32,4,Slight Injury,J1,Turning movement from major road,2,2,0,0,0,0,0,CARS,"(51.449947000000002, -2.5562859000000002)"
09/18/2011 12:00:00 AM,16:45,2011,9,18,16,45,6,Slight Injury,LC,Loss Of Control,1,2,0,0,0,0,0,CARS,"(51.464049000000003, -2.6286483999999999)"
09/20/2011 12:00:00 AM,08:24,2011,9,20,8,24,1,Slight Injury,NT,Nose to Tail Collision,2,1,0,0,0,0,0,CARS,"(51.459364000000001, -2.585245)"
09/14/2011 12:00:00 AM,11:39,2011,9,14,11,39,2,Slight Injury,J2,Turning movement from minor road,2,2,0,0,0,0,1,CARS,"(51.458762999999998, -2.5280958999999998)"
09/18/2011 12:00:00 AM,13:15,2011,9,18,13,15,6,Slight Injury,NONE,Other,2,1,0,0,1,0,0,MCYC,"(51.475768000000002, -2.5680757999999999)"
09/07/2011 12:00:00 AM,14:10,2011,9,7,14,10,2,Slight Injury,J1,Turning movement from major road,2,1,0,0,0,0,1,CARS,"(51.411762000000003, -2.6100150000000002)"
09/16/2011 12:00:00 AM,08:53,2011,9,16,8,53,4,Slight Injury,NT,Nose to Tail Collision,4,1,0,0,0,0,0,CARS,"(51.411102, -2.5878204)"
09/17/2011 12:00:00 AM,12:35,2011,9,17,12,35,5,Slight Injury,J2,Turning movement from minor road,3,1,0,1,0,0,0,CYC,"(51.466569, -2.5792622000000001)"
09/13/2011 12:00:00 AM,09:20,2011,9,13,9,20,1,Slight Injury,A,Adult Pedestrian Injury,1,2,1,0,0,0,1,A,"(51.430635000000002, -2.6048578)"
09/09/2011 12:00:00 AM,22:09,2011,9,9,22,9,4,Slight Injury,NONE,Other,2,1,0,0,0,0,0,CARS,"(51.483296000000003, -2.5860555000000001)"
09/28/2011 12:00:00 AM,16:55,2011,9,28,16,55,2,Slight Injury,J1,Turning movement from major road,2,1,0,1,0,0,0,CYC,"(51.488652000000002, -2.5847126999999999)"
09/21/2011 12:00:00 AM,17:04,2011,9,21,17,4,2,Slight Injury,NONE,Other,2,1,0,1,0,0,0,CYC,"(51.487484000000002, -2.5474244000000001)"
09/22/2011 12:00:00 AM,15:50,2011,9,22,15,50,3,Slight Injury,C,Child Pedestrian Injury,1,1,1,0,0,1,0,C,"(51.496755999999998, -2.5769367999999999)"
08/26/2011 12:00:00 AM,16:00,2011,8,26,16,0,4,Slight Injury,J,Turning movement with unidentified Priority,2,1,0,1,0,0,0,CYC,"(51.452554999999997, -2.5998659000000002)"
09/14/2011 12:00:00 AM,09:30,2011,9,14,9,30,2,Slight Injury,J1,Turning movement from major road,2,1,0,0,0,0,0,CARS,"(51.409213000000001, -2.5826489000000001)"
09/29/2011 12:00:00 AM,08:10,2011,9,29,8,10,3,Slight Injury,NT,Nose to Tail Collision,2,1,0,0,0,0,0,CARS,"(51.445517000000002, -2.5994139000000001)"
09/27/2011 12:00:00 AM,15:30,2011,9,27,15,30,1,Slight Injury,NONE,Other,2,2,0,0,0,1,0,CARS,"(51.474660999999998, -2.5591206999999998)"
09/15/2011 12:00:00 AM,15:55,2011,9,15,15,55,3,Serious Injury,PV,Public Service Vehicle Passenger Injury - No Collision,2,1,0,0,0,0,1,CARS,"(51.454678000000001, -2.5962957000000002)"
09/28/2011 12:00:00 AM,12:45,2011,9,28,12,45,2,Slight Injury,NT,Nose to Tail Collision,2,1,0,0,0,0,1,CARS,"(51.509566999999997, -2.6179635000000001)"
09/26/2011 12:00:00 AM,09:05,2011,9,26,9,5,0,Slight Injury,J2,Turning movement from minor road,2,1,0,1,0,0,0,CYC,"(51.482599999999998, -2.6009226000000001)"
08/01/2011 12:00:00 AM,13:40,2011,8,1,13,40,0,Serious Injury,A,Adult Pedestrian Injury,2,1,1,0,0,0,0,A,"(51.483463, -2.6482705000000002)"
10/03/2011 12:00:00 AM,11:00,2011,10,3,11,0,0,Slight Injury,NT,Nose to Tail Collision,2,1,0,0,0,0,0,CARS,"(51.425367000000001, -2.5632218)"
09/27/2011 12:00:00 AM,17:05,2011,9,27,17,5,1,Slight Injury,A,Adult Pedestrian Injury,2,1,1,0,0,0,0,A,"(51.461795000000002, -2.5606762999999999)"
09/15/2011 12:00:00 AM,18:20,2011,9,15,18,20,3,Serious Injury,C,Child Pedestrian Injury,1,1,1,0,0,1,0,C,"(51.425027999999998, -2.6213814000000002)"
09/15/2011 12:00:00 AM,14:22,2011,9,15,14,22,3,Serious Injury,A,Adult Pedestrian Injury,1,1,1,0,0,0,0,A,"(51.453223999999999, -2.5903618000000002)"
09/30/2011 12:00:00 AM,16:55,2011,9,30,16,55,4,Slight Injury,J2,Turning movement from minor road,2,1,0,0,1,0,0,MCYC,"(51.434265000000003, -2.5620797)"
09/30/2011 12:00:00 AM,10:35,2011,9,30,10,35,4,Slight Injury,NONE,Other,2,2,0,1,0,0,0,CYC,"(51.460959000000003, -2.5736781999999998)"
10/04/2011 12:00:00 AM,03:00,2011,10,4,3,0,1,Slight Injury,LC,Loss Of Control,1,1,0,0,0,0,0,CARS,"(51.458634000000004, -2.5766141)"
09/29/2011 12:00:00 AM,10:20,2011,9,29,10,20,3,Slight Injury,NT,Nose to Tail Collision,2,1,0,0,0,0,0,CARS,"(51.457774999999998, -2.5757541000000002)"
10/01/2011 12:00:00 AM,12:05,2011,10,1,12,5,5,Slight Injury,NT,Nose to Tail Collision,2,1,0,0,0,0,0,CARS,"(51.45796, -2.5654797999999999)"
09/08/2011 12:00:00 AM,13:23,2011,9,8,13,23,3,Slight Injury,J,Turning movement with unidentified Priority,2,3,0,0,0,0,0,CARS,"(51.503117000000003, -2.6582024)"
10/02/2011 12:00:00 AM,13:13,2011,10,2,13,13,6,Slight Injury,J,Turning movement with unidentified Priority,2,1,0,0,0,0,1,CARS,"(51.478510999999997, -2.6074207)"
09/23/2011 12:00:00 AM,08:22,2011,9,23,8,22,4,Slight Injury,J1,Turning movement from major road,2,1,0,0,1,0,0,MCYC,"(51.475577999999999, -2.5418968)"
09/23/2011 12:00:00 AM,22:45,2011,9,23,22,45,4,Serious Injury,LC,Loss Of Control,3,1,0,0,0,0,0,CARS,"(51.467646999999999, -2.5939599000000002)"
10/07/2011 12:00:00 AM,15:05,2011,10,7,15,5,4,Slight Injury,J,Turning movement with unidentified Priority,2,1,0,1,0,0,0,CYC,"(51.444277, -2.6200456000000001)"
09/28/2011 12:00:00 AM,08:40,2011,9,28,8,40,2,Slight Injury,A,Adult Pedestrian Injury,1,1,1,0,0,0,0,A,"(51.456015000000001, -2.6073233999999998)"
09/30/2011 12:00:00 AM,17:45,2011,9,30,17,45,4,Slight Injury,J1,Turning movement from major road,2,2,0,0,0,0,0,CARS,"(51.449964999999999, -2.5562429)"
10/02/2011 12:00:00 AM,14:30,2011,10,2,14,30,6,Serious Injury,A,Adult Pedestrian Injury,2,1,1,0,0,0,0,A,"(51.472147, -2.5601986000000001)"
10/03/2011 12:00:00 AM,20:40,2011,10,3,20,40,0,Slight Injury,J,Turning movement with unidentified Priority,2,1,0,0,0,0,0,CARS,"(51.434064999999997, -2.5663209999999999)"
10/05/2011 12:00:00 AM,08:20,2011,10,5,8,20,2,Slight Injury,J,Turning movement with unidentified Priority,2,1,0,1,0,0,0,CYC,"(51.468916999999998, -2.5899022)"
09/20/2011 12:00:00 AM,20:30,2011,9,20,20,30,1,Slight Injury,J2,Turning movement from minor road,2,3,0,0,0,0,0,CARS,"(51.506520000000002, -2.6280226)"
09/29/2011 12:00:00 AM,17:21,2011,9,29,17,21,3,Slight Injury,J1,Turning movement from major road,2,1,0,1,0,0,0,CYC,"(51.444778999999997, -2.5925550999999998)"
10/11/2011 12:00:00 AM,13:00,2011,10,11,13,0,1,Slight Injury,NONE,Other,2,1,0,1,0,0,0,CYC,"(51.461084999999997, -2.6022232999999999)"
10/08/2011 12:00:00 AM,23:35,2011,10,8,23,35,5,Serious Injury,NONE,Other,2,3,0,0,0,0,1,CARS,"(51.468974000000003, -2.5929262)"
10/12/2011 12:00:00 AM,07:10,2011,10,12,7,10,2,Slight Injury,J2,Turning movement from minor road,2,1,0,1,0,0,0,CYC,"(51.480924999999999, -2.5286255)"
09/27/2011 12:00:00 AM,14:20,2011,9,27,14,20,1,Slight Injury,NT,Nose to Tail Collision,2,1,0,0,1,0,0,MCYC,"(51.429206999999998, -2.5381114)"
10/13/2011 12:00:00 AM,16:30,2011,10,13,16,30,3,Slight Injury,O,Overtaking,2,1,0,1,0,0,0,CYC,"(51.450828999999999, -2.5655066999999998)"
10/10/2011 12:00:00 AM,18:30,2011,10,10,18,30,0,Slight Injury,A,Adult Pedestrian Injury,1,1,1,0,0,0,0,A,"(51.433903000000001, -2.5662615)"
09/22/2011 12:00:00 AM,18:20,2011,9,22,18,20,3,Slight Injury,NONE,Other,2,1,0,1,0,0,0,CYC,"(51.452491000000002, -2.5842073000000001)"
10/13/2011 12:00:00 AM,08:10,2011,10,13,8,10,3,Slight Injury,J2,Turning movement from minor road,2,1,0,1,0,1,0,CYC,"(51.468797000000002, -2.5778075999999999)"
10/06/2011 12:00:00 AM,13:36,2011,10,6,13,36,3,Slight Injury,J1,Turning movement from major road,2,1,0,0,1,0,0,MCYC,"(51.448878999999998, -2.5889386999999999)"
09/28/2011 12:00:00 AM,14:25,2011,9,28,14,25,2,Slight Injury,C,Child Pedestrian Injury,1,1,1,0,0,1,0,C,"(51.497762999999999, -2.6176886000000001)"
10/13/2011 12:00:00 AM,14:00,2011,10,13,14,0,3,Slight Injury,J2,Turning movement from minor road,2,1,0,1,0,0,0,CYC,"(51.444004, -2.5785737000000002)"
10/13/2011 12:00:00 AM,12:50,2011,10,13,12,50,3,Slight Injury,A,Adult Pedestrian Injury,1,2,2,0,0,0,0,A,"(51.463310999999997, -2.5888941999999999)"
09/28/2011 12:00:00 AM,13:35,2011,9,28,13,35,2,Slight Injury,E,Elderly Pedestrian Injury,1,1,1,0,0,0,1,E,"(51.435074999999998, -2.5674556000000002)"
09/30/2011 12:00:00 AM,17:35,2011,9,30,17,35,4,Slight Injury,J2,Turning movement from minor road,2,1,0,0,0,0,0,CARS,"(51.451098000000002, -2.5524143000000001)"
10/01/2011 12:00:00 AM,00:29,2011,10,1,0,29,5,Slight Injury,LC,Loss Of Control,3,1,0,0,0,0,0,CARS,"(51.438743000000002, -2.5823485000000002)"
10/01/2011 12:00:00 AM,17:45,2011,10,1,17,45,5,Slight Injury,A,Adult Pedestrian Injury,2,1,1,0,0,0,0,A,"(51.442323000000002, -2.6138466)"
10/07/2011 12:00:00 AM,12:46,2011,10,7,12,46,4,Slight Injury,J,Turning movement with unidentified Priority,2,1,0,0,0,0,0,CARS,"(51.448349, -2.5834781000000002)"
10/13/2011 12:00:00 AM,18:55,2011,10,13,18,55,3,Slight Injury,J1,Turning movement from major road,2,1,0,1,0,0,0,CYC,"(51.490150999999997, -2.5614275000000002)"
10/12/2011 12:00:00 AM,08:30,2011,10,12,8,30,2,Slight Injury,J2,Turning movement from minor road,2,3,0,0,0,2,0,CARS,"(51.425598999999998, -2.6188433999999998)"
09/30/2011 12:00:00 AM,09:15,2011,9,30,9,15,4,Serious Injury,J,Turning movement with unidentified Priority,2,1,0,1,0,0,0,CYC,"(51.463419000000002, -2.5871107000000002)"
10/07/2011 12:00:00 AM,18:00,2011,10,7,18,0,4,Serious Injury,J1,Turning movement from major road,2,1,0,0,1,0,0,MCYC,"(51.427210000000002, -2.5651719000000002)"
10/11/2011 12:00:00 AM,10:25,2011,10,11,10,25,1,Slight Injury,LC,Loss Of Control,1,2,0,0,0,0,0,CARS,"(51.458799999999997, -2.6299147999999999)"
10/04/2011 12:00:00 AM,07:50,2011,10,4,7,50,1,Slight Injury,J,Turning movement with unidentified Priority,2,1,0,1,0,0,0,CYC,"(51.459581999999997, -2.5476230000000002)"
10/14/2011 12:00:00 AM,13:03,2011,10,14,13,3,4,Serious Injury,E,Elderly Pedestrian Injury,1,1,1,0,0,0,1,E,"(51.440458, -2.5376824999999998)"
10/18/2011 12:00:00 AM,12:15,2011,10,18,12,15,1,Slight Injury,A,Adult Pedestrian Injury,1,1,1,0,0,0,0,A,"(51.488914000000001, -2.6748636000000001)"
10/12/2011 12:00:00 AM,07:25,2011,10,12,7,25,2,Serious Injury,J,Turning movement with unidentified Priority,2,1,0,1,0,0,0,CYC,"(51.487521999999998, -2.5470359999999999)"
10/18/2011 12:00:00 AM,17:45,2011,10,18,17,45,1,Slight Injury,NT,Nose to Tail Collision,2,2,0,0,0,0,0,CARS,"(51.479227000000002, -2.6166893)"
09/22/2011 12:00:00 AM,07:35,2011,9,22,7,35,3,Slight Injury,J2,Turning movement from minor road,2,1,0,1,0,0,0,CYC,"(51.491011999999998, -2.5636994)"
10/13/2011 12:00:00 AM,15:45,2011,10,13,15,45,3,Slight Injury,C,Child Pedestrian Injury,1,1,1,0,0,1,0,C,"(51.421914999999998, -2.5957971999999998)"
10/05/2011 12:00:00 AM,07:55,2011,10,5,7,55,2,Slight Injury,J2,Turning movement from minor road,2,1,0,1,0,0,0,CYC,"(51.471532000000003, -2.6298311000000001)"
10/18/2011 12:00:00 AM,17:03,2011,10,18,17,3,1,Slight Injury,A,Adult Pedestrian Injury,1,1,1,0,0,0,0,A,"(51.502249999999997, -2.6824081999999998)"
09/14/2011 12:00:00 AM,08:32,2011,9,14,8,32,2,Slight Injury,J1,Turning movement from major road,2,1,0,1,0,0,0,CYC,"(51.453643999999997, -2.6015928000000001)"
10/18/2011 12:00:00 AM,19:00,2011,10,18,19,0,1,Slight Injury,NT,Nose to Tail Collision,2,1,0,0,0,0,0,CARS,"(51.492243000000002, -2.6070847000000001)"
10/14/2011 12:00:00 AM,08:15,2011,10,14,8,15,4,Slight Injury,J1,Turning movement from major road,2,1,0,0,1,0,0,MCYC,"(51.503258000000002, -2.5930974999999998)"
10/20/2011 12:00:00 AM,17:30,2011,10,20,17,30,3,Slight Injury,NONE,Other,2,1,0,0,0,0,1,CARS,"(51.464987999999998, -2.5697269)"
11/10/2011 12:00:00 AM,07:45,2011,11,10,7,45,3,Slight Injury,J,Turning movement with unidentified Priority,2,1,0,1,0,0,0,CYC,"(51.468026000000002, -2.5917910000000002)"
10/25/2011 12:00:00 AM,19:36,2011,10,25,19,36,1,Slight Injury,NT,Nose to Tail Collision,2,3,0,0,0,1,0,CARS,"(51.459752000000002, -2.5939293999999999)"
10/24/2011 12:00:00 AM,21:30,2011,10,24,21,30,0,Slight Injury,J,Turning movement with unidentified Priority,2,1,0,0,0,0,0,CARS,"(51.505588000000003, -2.5944965)"
10/21/2011 12:00:00 AM,06:00,2011,10,21,6,0,4,Slight Injury,NONE,Other,1,1,0,0,0,0,0,CARS,"(51.449565999999997, -2.5569288000000001)"
07/06/2011 12:00:00 AM,07:45,2011,7,6,7,45,2,Serious Injury,J1,Turning movement from major road,2,1,0,1,0,0,0,CYC,"(51.484616000000003, -2.5864180999999999)"
11/11/2011 12:00:00 AM,18:00,2011,11,11,18,0,4,Slight Injury,A,Adult Pedestrian Injury,1,1,1,0,0,0,0,A,"(51.459955000000001, -2.6086567999999999)"
11/08/2011 12:00:00 AM,08:59,2011,11,8,8,59,1,Slight Injury,J1,Turning movement from major road,2,1,0,0,1,0,0,MCYC,"(51.454571000000001, -2.6186164000000001)"
11/09/2011 12:00:00 AM,10:36,2011,11,9,10,36,2,Slight Injury,J1,Turning movement from major road,2,1,0,0,1,0,0,MCYC,"(51.453048000000003, -2.5750614000000001)"
11/09/2011 12:00:00 AM,22:10,2011,11,9,22,10,2,Slight Injury,J1,Turning movement from major road,2,3,0,0,0,0,3,CARS,"(51.434103999999998, -2.5524969999999998)"
10/25/2011 12:00:00 AM,14:45,2011,10,25,14,45,1,Serious Injury,J2,Turning movement from minor road,2,1,0,1,0,0,0,CYC,"(51.455345000000001, -2.5284882)"
11/12/2011 12:00:00 AM,08:25,2011,11,12,8,25,5,Slight Injury,LC,Loss Of Control,1,1,0,0,0,0,0,CARS,"(51.454943999999998, -2.5375793)"
10/15/2011 12:00:00 AM,11:30,2011,10,15,11,30,5,Slight Injury,J,Turning movement with unidentified Priority,2,1,0,0,1,0,0,MCYC,"(51.457326999999999, -2.5771158000000001)"
10/26/2011 12:00:00 AM,20:57,2011,10,26,20,57,2,Slight Injury,A,Adult Pedestrian Injury,1,1,1,0,0,0,0,A,"(51.466946999999998, -2.6076269999999999)"
11/01/2011 12:00:00 AM,09:40,2011,11,1,9,40,1,Slight Injury,NONE,Other,1,1,0,0,0,0,1,CARS,"(51.452727000000003, -2.5306742)"
11/12/2011 12:00:00 AM,03:00,2011,11,12,3,0,5,Serious Injury,LC,Loss Of Control,2,1,0,0,0,0,0,CARS,"(51.433700000000002, -2.5784147000000002)"
10/25/2011 12:00:00 AM,18:30,2011,10,25,18,30,1,Slight Injury,A,Adult Pedestrian Injury,1,1,1,0,0,0,0,A,"(51.461925000000001, -2.6085533999999999)"
08/18/2011 12:00:00 AM,07:30,2011,8,18,7,30,3,Serious Injury,J1,Turning movement from major road,2,1,0,0,0,0,0,CARS,"(51.412866000000001, -2.6205693999999999)"
10/10/2011 12:00:00 AM,19:50,2011,10,10,19,50,0,Slight Injury,LC,Loss Of Control,3,1,0,0,0,0,1,CARS,"(51.438493999999999, -2.5960561000000002)"
11/04/2011 12:00:00 AM,07:55,2011,11,4,7,55,4,Slight Injury,J1,Turning movement from major road,2,1,0,1,0,0,0,CYC,"(51.450830000000003, -2.5654059999999999)"
11/11/2011 12:00:00 AM,21:30,2011,11,11,21,30,4,Slight Injury,NT,Nose to Tail Collision,2,1,0,0,0,0,0,CARS,"(51.46481, -2.5731364000000001)"
10/05/2011 12:00:00 AM,17:30,2011,10,5,17,30,2,Serious Injury,J,Turning movement with unidentified Priority,2,1,0,1,0,0,0,CYC,"(51.422936999999997, -2.5874975999999998)"
11/04/2011 12:00:00 AM,08:20,2011,11,4,8,20,4,Slight Injury,A,Adult Pedestrian Injury,1,1,1,0,0,0,0,A,"(51.453297999999997, -2.5971700000000002)"
11/17/2011 12:00:00 AM,18:53,2011,11,17,18,53,3,Fatal Injury,HO,Head On Collision,3,1,0,0,1,0,0,MCYC,"(51.49718, -2.6191499999999999)"
12/16/2011 12:00:00 AM,14:10,2011,12,16,14,10,4,Slight Injury,C,Child Pedestrian Injury,1,1,1,0,0,1,0,C,"(51.448864, -2.5848517000000002)"
